target_id	length	eff_length	est_counts	tpm
CG7420-PB	1167	1034.59	0	0
CG18131-PC	1206	1073.59	2.33333	0.0147048
CG18131-PB	1323	1190.59	0	0
CG18131-PA	1206	1073.59	2.33333	0.0147048
CG18131-PD	1323	1190.59	0	0
CG18131-PG	1206	1073.59	2.33333	0.0147048
CG18131-PH	1323	1190.59	0	0
robo2-PA	4392	4259.59	4	0.00635351
robo2-PB	4560	4427.59	0	0
NLaz-PA	675	542.595	0	0
NLaz-PB	738	605.595	936	10.4572
NLaz-PC	675	542.595	0	0
CG31659-PA	579	446.595	19685.2	298.228
CG31659-PB	528	395.595	9874.81	168.889
CG5565-PA	723	590.595	3	0.0343679
CG31924-PB	711	578.595	0	0
CG5561-PA	918	785.595	0	0
CG5556-PA	900	767.595	0	0
CG5556-PB	900	767.595	0	0
CG4341-PA	2817	2684.59	56	0.141134
CG4341-PC	2727	2594.59	0	0
CG4415-PA	1044	911.595	0	0
CG4415-PB	1044	911.595	0	0
ast-PA	2565	2432.59	75	0.208599
Atg4a-PA	1236	1103.59	382	2.34194
Atg4a-PB	1233	1100.59	0	0
CG14339-PA	3054	2921.59	8	0.0185264
CG14340-PA	795	662.595	1	0.0102111
TBC1D23-PA	2070	1937.59	1608	5.61494
CG4577-PA	1338	1205.59	40	0.224481
CG4577-PB	1341	1208.59	0	0
MFS3-PA	1539	1406.59	3	0.0144303
Vps29-PA	549	416.595	552	8.96494
Tango14-PA	837	704.595	136.531	1.31103
Tango14-PB	837	704.595	136.531	1.31103
IntS14-PA	1764	1631.59	223	0.924729
CG14341-PB	543	410.595	430	7.08561
CG31922-PA	420	287.595	8	0.188205
CG4887-PA	3015	2882.59	524.5	1.23107
CG4887-PB	3015	2882.59	524.5	1.23107
CG4896-PD	2850	2717.59	7003.08	17.4352
CG4896-PK	2844	2711.59	59.369	0.148135
CG4896-PG	789	656.595	175.803	1.81156
CG4896-PI	798	665.595	47.949	0.487407
CG4896-PJ	789	656.595	175.803	1.81156
Tgt-PA	1284	1151.59	134	0.787276
CG5011-PA	243	113.683	0	0
CG5011-PB	243	113.683	0	0
CG14342-PB	426	293.595	2	0.0460897
CG5139-PA	540	407.595	0	0
CG5126-PA	1368	1235.59	556	3.04453
Charon-PA	1575	1442.59	378	1.77284
Plap-PA	2364	2231.59	198.333	0.601315
Plap-PC	2364	2231.59	198.333	0.601315
Plap-PB	2364	2231.59	198.333	0.601315
CG5080-PB	1665	1532.59	20	0.0882926
CG5080-PA	1665	1532.59	20	0.0882926
CG5080-PC	1665	1532.59	20	0.0882926
Tfb4-PA	900	767.595	76	0.66989
Iris-PA	1596	1463.59	3	0.0138683
Pino-PB	750	617.595	284	3.11126
Pino-PA	516	383.595	0	0
Pino-PC	516	383.595	0	0
CG4629-PE	1713	1580.59	319	1.3655
CG4629-PF	1713	1580.59	319	1.3655
S-PB	1794	1661.59	159	0.647431
S-PA	1794	1661.59	159	0.647431
CG4375-PA	510	377.595	0	0
CG2839-PA	2481	2348.59	6518	18.7771
Hsp60B-PA	1947	1814.59	1	0.00372857
GABA-B-R3-PA	3918	3785.59	0.25	0.000446815
GABA-B-R3-PC	1953	1820.59	0	0
GABA-B-R3-PH	1353	1220.59	0	0
GABA-B-R3-PD	3918	3785.59	0.25	0.000446815
GABA-B-R3-PE	3918	3785.59	0.25	0.000446815
GABA-B-R3-PF	1074	941.595	0	0
GABA-B-R3-PG	3918	3785.59	0.25	0.000446815
CG12506-PA	324	192.206	1	0.0352009
CG13946-PA	300	168.587	2	0.080265
CG13947-PA	360	227.721	15	0.445667
Gr21a-PA	1344	1211.59	0	0
Gr21a-PB	1344	1211.59	0	0
CG3544-PA	1719	1586.59	0	0
CG3544-PB	1719	1586.59	0	0
Nnf1b-PA	615	482.595	4	0.0560789
Pex12-PA	894	761.595	41.5	0.368677
Pex12-PB	894	761.595	41.5	0.368677
Clp-PA	891	758.595	121	1.07919
dock-PA	1233	1100.59	0.0107401	6.60244e-05
dock-PB	1647	1514.59	62.6631	0.279922
dock-PC	1647	1514.59	62.6631	0.279922
dock-PD	1647	1514.59	62.6631	0.279922
kraken-PA	996	863.595	262.5	2.05656
kraken-PB	996	863.595	262.5	2.05656
CG13949-PA	438	305.595	0	0
CG13949-PB	438	305.595	0	0
CG13949-PC	438	305.595	0	0
CG13950-PA	951	818.595	331.5	2.73991
CG13950-PB	951	818.595	331.5	2.73991
ninaA-PA	714	581.595	2	0.0232665
Lsp1beta-PA	2370	2237.59	1	0.00302371
Lsp1beta-PB	2370	2237.59	1	0.00302371
GluRIIC-PD	2823	2690.59	523	1.31515
CG15824-PB	5874	5741.59	0.5	0.000589195
CG15824-PC	5874	5741.59	0.5	0.000589195
dbe-PA	1038	905.595	245	1.83043
aru-PA	2418	2285.59	1103	3.26511
aru-PD	2337	2204.59	1.10032e-08	3.37685e-11
aru-PC	2337	2204.59	1.10032e-08	3.37685e-11
FBtr0304171	120	20.699	0	0
FBtr0304172	22	13.5	0	0
FBtr0304173	21	12.5	0	0
FBtr0304176	119	20.1662	0	0
FBtr0472810	23	14.5	0	0
FBtr0304177	23	14.5	0	0
FBtr0304182	91	11.609	0	0
FBtr0472769	24	15.5	0	0
FBtr0304183	22	13.5	0	0
FBtr0304184	97	12.331	0	0
FBtr0472794	22	13.5	0	0
FBtr0304185	22	13.5	0	0
FBtr0304188	76	9.92086	0	0
FBtr0472827	21	12.5	0	0
FBtr0304189	23	14.5	0	0
FBtr0304190	91	11.609	0	0
FBtr0472785	21	12.5	0	0
FBtr0304191	22	13.5	0	0
FBtr0304192	96	12.0682	0	0
FBtr0472767	23	14.5	0	0
FBtr0304193	22	13.5	0	0
FBtr0304198	90	11.2318	0	0
FBtr0304199	22	13.5	0	0
FBtr0304200	21	12.5	0	0
FBtr0304203	95	11.9679	0	0
FBtr0472783	24	15.5	0	0
FBtr0304204	21	12.5	0	0
FBtr0304207	68	10.7391	0	0
FBtr0304208	25	16.5	0	0
FBtr0304209	22	13.5	0	0
FBtr0304212	96	12.0682	0	0
FBtr0304213	25	16.5	0	0
FBtr0304214	22	13.5	0	0
FBtr0304219	95	11.9679	0	0
FBtr0472828	29	20.5	0	0
FBtr0304220	22	13.5	0	0
FBtr0304232	92	11.8637	0	0
FBtr0472773	22	13.5	0	0
FBtr0304233	25	16.5	0	0
FBtr0304234	101	13.5841	0	0
FBtr0472786	22	13.5	0	0
FBtr0304235	25	16.5	0	0
FBtr0304238	97	12.331	1	0.548687
FBtr0472779	23	14.5	0	0
FBtr0304239	21	12.5	0	0
FBtr0304240	113	17.4747	0	0
FBtr0304241	22	13.5	0	0
FBtr0304242	22	13.5	0	0
FBtr0304243	91	11.609	0	0
FBtr0472776	22	13.5	0	0
FBtr0304244	22	13.5	0	0
FBtr0304254	92	11.8637	0	0
FBtr0472799	22	13.5	0	0
FBtr0304255	22	13.5	0	0
FBtr0304256	112	17.1065	0	0
FBtr0304257	24	15.5	0	0
FBtr0304258	23	14.5	0	0
FBtr0304261	115	18.2654	3	1.11126
FBtr0304262	22	13.5	0	0
FBtr0304263	24	15.5	0	0
FBtr0304264	88	10.8218	0	0
FBtr0472809	22	13.5	0	0
FBtr0304265	21	12.5	0	0
FBtr0304266	174	54.1548	0	0
FBtr0472804	23	14.5	0	0
FBtr0304267	21	12.5	0	0
FBtr0304268	101	13.5841	0	0
FBtr0472787	22	13.5	0	0
FBtr0304269	22	13.5	0	0
FBtr0304277	94	12.0187	0	0
FBtr0472802	20	11.5	0	0
FBtr0304278	24	15.5	0	0
FBtr0304281	96	12.0682	0	0
FBtr0472784	24	15.5	0	0
FBtr0304282	22	13.5	0	0
FBtr0304283	91	11.609	0	0
FBtr0472811	23	14.5	0	0
FBtr0304284	22	13.5	0	0
FBtr0304292	96	12.0682	0	0
FBtr0472807	22	13.5	0	0
FBtr0304293	22	13.5	0	0
FBtr0304294	91	11.609	0	0
FBtr0472788	22	13.5	0	0
FBtr0304295	23	14.5	0	0
FBtr0304304	117	19.1886	0	0
FBtr0304305	21	12.5	0	0
FBtr0304306	24	15.5	0	0
FBtr0304309	91	11.609	0	0
FBtr0472796	22	13.5	0	0
FBtr0304310	22	13.5	0	0
FBtr0304313	144	34.1841	0	0
FBtr0472830	18	9.5	0	0
FBtr0304314	22	13.5	0	0
FBtr0304317	89	11.0214	0	0
FBtr0472772	22	13.5	0	0
FBtr0304318	22	13.5	0	0
FBtr0304325	100	13.1989	0	0
FBtr0472775	22	13.5	0	0
FBtr0304326	22	13.5	0	0
FBtr0304337	92	11.8637	0	0
FBtr0472768	23	14.5	0	0
FBtr0304338	22	13.5	0	0
FBtr0304341	99	12.8863	0	0
FBtr0472790	22	13.5	0	0
FBtr0304342	21	12.5	0	0
FBtr0304343	107	15.1904	0	0
FBtr0472777	23	14.5	0	0
FBtr0304344	22	13.5	0	0
FBtr0304351	98	12.6667	0	0
FBtr0472770	21	12.5	0	0
FBtr0304352	22	13.5	0	0
FBtr0304359	107	15.1904	0	0
FBtr0304360	22	13.5	0	0
FBtr0304365	94	12.0187	0	0
FBtr0472782	21	12.5	0	0
FBtr0304366	21	12.5	0	0
FBtr0304371	98	12.6667	0	0
FBtr0472793	24	15.5	0	0
FBtr0304372	22	13.5	0	0
FBtr0304378	97	12.331	0	0
FBtr0472763	22	13.5	0	0
FBtr0304379	23	14.5	0	0
FBtr0304385	89	11.0214	0	0
FBtr0472780	22	13.5	0	0
FBtr0304386	24	15.5	0	0
FBtr0304391	115	18.2654	0	0
FBtr0304392	22	13.5	0	0
FBtr0304393	22	13.5	0	0
FBtr0304400	99	12.8863	0	0
FBtr0472797	22	13.5	0	0
FBtr0304401	22	13.5	0	0
FBtr0304406	90	11.2318	0	0
FBtr0472798	20	11.5	0	0
FBtr0304407	23	14.5	0	0
FBtr0304408	86	10.7266	0	0
FBtr0472800	22	13.5	0	0
FBtr0304409	22	13.5	0	0
FBtr0304414	90	11.2318	0	0
FBtr0472817	22	13.5	0	0
FBtr0304415	21	12.5	0	0
FBtr0304422	68	10.7391	0	0
FBtr0304423	23	14.5	0	0
FBtr0304424	22	13.5	0	0
FBtr0304425	148	36.4492	0	0
FBtr0472766	24	15.5	0	0
FBtr0304426	23	14.5	0	0
FBtr0304429	75	10.0405	5	3.36928
FBtr0472829	21	12.5	0	0
FBtr0304430	23	14.5	0	0
FBtr0304438	118	19.6502	1	0.344314
FBtr0304439	24	15.5	0	0
FBtr0304440	22	13.5	0	0
FBtr0304446	99	12.8863	0	0
FBtr0472803	22	13.5	0	0
FBtr0304447	22	13.5	0	0
FBtr0304448	95	11.9679	2	1.13066
FBtr0472792	23	14.5	0	0
FBtr0304449	21	12.5	0	0
FBtr0304450	87	10.6742	7	4.43694
FBtr0472762	21	12.5	0	0
FBtr0304451	21	12.5	0	0
FBtr0304460	86	10.7266	0	0
FBtr0472806	24	15.5	0	0
FBtr0304461	21	12.5	0	0
FBtr0304474	92	11.8637	0	0
FBtr0472791	24	15.5	0	0
FBtr0304475	22	13.5	0	0
FBtr0304476	106	14.8806	1	0.454676
FBtr0304477	21	12.5	0	0
FBtr0304478	23	14.5	0	0
FBtr0304479	100	13.1989	8	4.10085
FBtr0472801	22	13.5	0	0
FBtr0304480	22	13.5	0	0
FBtr0304481	87	10.6742	2	1.2677
FBtr0472778	22	13.5	0	0
FBtr0304482	21	12.5	0	0
FBtr0304485	100	13.1989	0	0
FBtr0472816	22	13.5	0	0
FBtr0304486	21	12.5	0	0
FBtr0304489	93	11.9489	0	0
FBtr0472771	22	13.5	0	0
FBtr0304490	22	13.5	0	0
FBtr0304493	93	11.9489	0	0
FBtr0472813	22	13.5	0	0
FBtr0304494	22	13.5	0	0
FBtr0304501	103	14.1205	0	0
FBtr0304502	23	14.5	0	0
FBtr0304503	21	12.5	0	0
FBtr0304508	108	15.5507	0	0
FBtr0472765	22	13.5	0	0
FBtr0304509	22	13.5	0	0
FBtr0304510	105	14.7081	0	0
FBtr0472815	22	13.5	0	0
FBtr0304511	22	13.5	0	0
FBtr0304512	92	11.8637	0	0
FBtr0472781	22	13.5	0	0
FBtr0304513	24	15.5	0	0
FBtr0304514	89	11.0214	0	0
FBtr0472774	22	13.5	0	0
FBtr0304515	24	15.5	0	0
FBtr0304516	92	11.8637	0	0
FBtr0472808	22	13.5	0	0
FBtr0304517	22	13.5	0	0
FBtr0304518	76	9.92086	1	0.681981
FBtr0472831	22	13.5	0	0
FBtr0304519	23	14.5	0	0
FBtr0304525	96	12.0682	0	0
FBtr0304526	24	15.5	0	0
FBtr0304527	24	15.5	0	0
FBtr0304528	93	11.9489	0	0
FBtr0472795	22	13.5	0	0
FBtr0304529	23	14.5	0	0
FBtr0304532	97	12.331	0	0
FBtr0472789	22	13.5	0	0
FBtr0304533	22	13.5	0	0
FBtr0304169	68	10.7391	0	0
FBtr0472714	25	16.5	0	0
FBtr0304170	22	13.5	0	0
FBtr0304174	97	12.331	0	0
FBtr0472726	22	13.5	0	0
FBtr0304175	24	15.5	0	0
FBtr0304178	127	24.1923	0	0
FBtr0472741	22	13.5	0	0
FBtr0304179	22	13.5	0	0
FBtr0304180	88	10.8218	1	0.625207
FBtr0472708	22	13.5	0	0
FBtr0304181	23	14.5	0	0
FBtr0304186	90	11.2318	0	0
FBtr0472738	22	13.5	0	0
FBtr0304187	21	12.5	0	0
FBtr0304194	69	11.0407	0	0
FBtr0472704	22	13.5	0	0
FBtr0304195	22	13.5	0	0
FBtr0304196	78	10.0235	0	0
FBtr0472710	22	13.5	0	0
FBtr0304197	23	14.5	0	0
FBtr0304201	77	9.89677	0	0
FBtr0472703	23	14.5	0	0
FBtr0304202	23	14.5	0	0
FBtr0304205	61	11.6852	0	0
FBtr0304206	21	12.5	0	0
FBtr0304210	100	13.1989	0	0
FBtr0472720	22	13.5	0	0
FBtr0304211	21	12.5	0	0
FBtr0304215	76	9.92086	0	0
FBtr0472702	22	13.5	0	0
FBtr0304216	23	14.5	0	0
FBtr0304217	92	11.8637	0	0
FBtr0472759	22	13.5	0	0
FBtr0304218	24	15.5	0	0
FBtr0304221	59	12.0455	0	0
FBtr0472824	21	12.5	0	0
FBtr0304222	23	14.5	0	0
FBtr0304223	69	11.0407	0	0
FBtr0472751	22	13.5	0	0
FBtr0304224	22	13.5	0	0
FBtr0304225	99	12.8863	0	0
FBtr0304226	23	14.5	0	0
FBtr0304227	22	13.5	0	0
FBtr0304228	71	10.8487	0	0
FBtr0472823	21	12.5	0	0
FBtr0304229	24	15.5	0	0
FBtr0304230	100	13.1989	0	0
FBtr0472728	26	17.5	0	0
FBtr0304231	21	12.5	0	0
FBtr0304236	68	10.7391	0	0
FBtr0472825	22	13.5	0	0
FBtr0304237	21	12.5	0	0
FBtr0304245	88	10.8218	0	0
FBtr0472748	22	13.5	0	0
FBtr0304246	23	14.5	0	0
FBtr0304247	85	10.6636	0	0
FBtr0304248	22	13.5	0	0
FBtr0304249	22	13.5	0	0
FBtr0304250	100	13.1989	0	0
FBtr0472764	22	13.5	0	0
FBtr0304251	24	15.5	0	0
FBtr0304252	100	13.1989	0	0
FBtr0472735	23	14.5	0	0
FBtr0304253	22	13.5	0	0
FBtr0304259	71	10.8487	0	0
FBtr0304260	23	14.5	0	0
FBtr0304270	70	10.7698	0	0
FBtr0472740	22	13.5	0	0
FBtr0304271	23	14.5	0	0
FBtr0304272	100	13.1989	0	0
FBtr0304273	21	12.5	0	0
FBtr0304274	22	13.5	0	0
FBtr0304275	68	10.7391	0	0
FBtr0472819	23	14.5	0	0
FBtr0304276	22	13.5	0	0
FBtr0304279	99	12.8863	1	0.525043
FBtr0472725	22	13.5	0	0
FBtr0304280	21	12.5	0	0
FBtr0304288	74	10.2431	4	2.6421
FBtr0472712	22	13.5	0	0
FBtr0304289	23	14.5	0	0
FBtr0304290	90	11.2318	0	0
FBtr0472756	26	17.5	0	0
FBtr0304291	21	12.5	0	0
FBtr0304296	102	13.7651	0	0
FBtr0472761	25	16.5	0	0
FBtr0304297	23	14.5	0	0
FBtr0304298	100	13.1989	0	0
FBtr0472730	23	14.5	0	0
FBtr0304299	23	14.5	0	0
FBtr0304302	93	11.9489	0	0
FBtr0304303	21	12.5	0	0
FBtr0304307	99	12.8863	0	0
FBtr0472733	23	14.5	0	0
FBtr0304308	22	13.5	0	0
FBtr0304311	84	10.3947	0	0
FBtr0472753	23	14.5	0	0
FBtr0304312	22	13.5	0	0
FBtr0304315	98	12.6667	0	0
FBtr0472722	23	14.5	0	0
FBtr0304316	22	13.5	0	0
FBtr0304319	97	12.331	0	0
FBtr0472812	22	13.5	0	0
FBtr0304320	22	13.5	0	0
FBtr0304321	143	33.5773	8	1.612
FBtr0472814	22	13.5	0	0
FBtr0304322	21	12.5	0	0
FBtr0304323	78	10.0235	0	0
FBtr0472746	22	13.5	0	0
FBtr0304324	21	12.5	0	0
FBtr0304327	63	11.4848	0	0
FBtr0472749	22	13.5	0	0
FBtr0304328	22	13.5	0	0
FBtr0304329	69	11.0407	0	0
FBtr0472706	23	14.5	0	0
FBtr0304330	23	14.5	0	0
FBtr0304331	88	10.8218	8	5.00166
FBtr0472742	22	13.5	0	0
FBtr0304332	23	14.5	0	0
FBtr0304333	74	10.2431	0	0
FBtr0309748	23	14.5	0	0
FBtr0304334	22	13.5	0	0
FBtr0304335	95	11.9679	0	0
FBtr0472719	22	13.5	0	0
FBtr0304336	22	13.5	0	0
FBtr0304339	57	15.5172	0	0
FBtr0472822	21	12.5	0	0
FBtr0304340	21	12.5	0	0
FBtr0304345	91	11.609	0	0
FBtr0472745	22	13.5	0	0
FBtr0304346	23	14.5	0	0
FBtr0304347	81	9.95085	0	0
FBtr0472705	24	15.5	0	0
FBtr0304348	21	12.5	0	0
FBtr0304349	99	12.8863	0	0
FBtr0304350	26	17.5	0	0
FBtr0304353	92	11.8637	0	0
FBtr0472750	22	13.5	0	0
FBtr0304354	23	14.5	0	0
FBtr0304355	89	11.0214	0	0
FBtr0472758	22	13.5	0	0
FBtr0304356	22	13.5	0	0
FBtr0304357	80	10.1922	0	0
FBtr0309744	23	14.5	0	0
FBtr0304358	22	13.5	0	0
FBtr0304361	100	13.1989	0	0
FBtr0472721	21	12.5	0	0
FBtr0304362	23	14.5	0	0
FBtr0304367	68	10.7391	0	0
FBtr0472760	22	13.5	0	0
FBtr0304368	22	13.5	0	0
FBtr0304369	70	10.7698	0	0
FBtr0309746	24	15.5	0	0
FBtr0304370	22	13.5	0	0
FBtr0304373	54	16.8182	0	0
FBtr0304374	23	14.5	0	0
FBtr0304380	77	9.89677	0	0
FBtr0304381	22	13.5	0	0
FBtr0304382	23	14.5	0	0
FBtr0304383	97	12.331	0	0
FBtr0304384	23	14.5	0	0
FBtr0304387	100	13.1989	71	36.395
FBtr0472727	21	12.5	0	0
FBtr0304388	22	13.5	0	0
FBtr0304389	58	13.5	0	0
FBtr0472826	20	11.5	0	0
FBtr0304390	21	12.5	0	0
FBtr0304394	99	12.8863	0	0
FBtr0472737	22	13.5	0	0
FBtr0304395	24	15.5	0	0
FBtr0304396	75	10.0405	0	0
FBtr0472713	22	13.5	0	0
FBtr0304397	22	13.5	0	0
FBtr0304398	92	11.8637	0	0
FBtr0472744	22	13.5	0	0
FBtr0304399	22	13.5	0	0
FBtr0304402	56	15.0357	0	0
FBtr0472818	21	12.5	0	0
FBtr0304403	22	13.5	0	0
FBtr0304404	87	10.6742	0	0
FBtr0472709	22	13.5	0	0
FBtr0304405	23	14.5	0	0
FBtr0304410	100	13.1989	0	0
FBtr0472732	23	14.5	0	0
FBtr0304411	23	14.5	0	0
FBtr0304412	75	10.0405	0	0
FBtr0472711	22	13.5	0	0
FBtr0304413	21	12.5	0	0
FBtr0304416	61	11.6852	0	0
FBtr0304417	23	14.5	0	0
FBtr0304418	89	11.0214	0	0
FBtr0472752	23	14.5	0	0
FBtr0304419	22	13.5	0	0
FBtr0304420	100	13.1989	0	0
FBtr0472717	23	14.5	0	0
FBtr0304421	23	14.5	0	0
FBtr0304427	64	10.8442	0	0
FBtr0472820	25	16.5	0	0
FBtr0304428	23	14.5	0	0
FBtr0304434	95	11.9679	0	0
FBtr0304435	27	18.5	0	0
FBtr0304436	71	10.8487	0	0
FBtr0472755	22	13.5	0	0
FBtr0304437	22	13.5	0	0
FBtr0304441	71	10.8487	0	0
FBtr0304442	23	14.5	0	0
FBtr0304443	22	13.5	0	0
FBtr0304444	100	13.1989	0	0
FBtr0472736	22	13.5	0	0
FBtr0304445	23	14.5	0	0
FBtr0304452	61	11.6852	0	0
FBtr0304453	20	11.5	0	0
FBtr0304454	98	12.6667	0	0
FBtr0472723	23	14.5	0	0
FBtr0304455	22	13.5	0	0
FBtr0304456	91	11.609	0	0
FBtr0472805	23	14.5	0	0
FBtr0304457	22	13.5	0	0
FBtr0304458	63	11.4848	0	0
FBtr0472715	22	13.5	0	0
FBtr0304459	22	13.5	0	0
FBtr0304462	100	13.1989	0	0
FBtr0472724	26	17.5	0	0
FBtr0304463	22	13.5	0	0
FBtr0304464	83	10.4424	0	0
FBtr0309745	23	14.5	0	0
FBtr0304465	23	14.5	0	0
FBtr0304466	66	10.914	0	0
FBtr0472754	23	14.5	0	0
FBtr0304467	22	13.5	0	0
FBtr0304468	81	9.95085	0	0
FBtr0472739	23	14.5	0	0
FBtr0304469	23	14.5	0	0
FBtr0304470	97	12.331	0	0
FBtr0472731	23	14.5	0	0
FBtr0304471	22	13.5	0	0
FBtr0304472	98	12.6667	0	0
FBtr0472718	23	14.5	0	0
FBtr0304473	23	14.5	0	0
FBtr0304483	65	10.5977	0	0
FBtr0472821	23	14.5	0	0
FBtr0304484	22	13.5	0	0
FBtr0304487	91	11.609	0	0
FBtr0472701	22	13.5	0	0
FBtr0304488	22	13.5	0	0
FBtr0304491	110	16.3127	0	0
FBtr0472747	21	12.5	0	0
FBtr0304492	22	13.5	0	0
FBtr0304495	64	10.8442	0	0
FBtr0304496	22	13.5	0	0
FBtr0304497	73	10.3333	0	0
FBtr0472743	23	14.5	0	0
FBtr0304498	23	14.5	0	0
FBtr0304499	99	12.8863	0	0
FBtr0472729	23	14.5	0	0
FBtr0304500	24	15.5	0	0
FBtr0304504	72	10.6433	1	0.635692
FBtr0309747	21	12.5	0	0
FBtr0304505	23	14.5	0	0
FBtr0304506	84	10.3947	0	0
FBtr0472757	22	13.5	0	0
FBtr0304507	22	13.5	0	0
FBtr0304520	68	10.7391	0	0
FBtr0304521	22	13.5	0	0
FBtr0304522	24	15.5	0	0
FBtr0304523	100	13.1989	0	0
FBtr0472734	22	13.5	0	0
FBtr0304524	22	13.5	0	0
FBtr0304530	82	10.1673	0	0
FBtr0472707	22	13.5	0	0
FBtr0304531	22	13.5	0	0
FBtr0304300	94	12.0187	0	0
FBtr0472716	22	13.5	0	0
FBtr0304301	24	15.5	0	0
FBtr0309572	93	11.9489	226	127.969
FBtr0309573	23	14.5	0	0
FBtr0309574	127	24.1923	0	0
FBtr0309575	22	13.5	0	0
FBtr0309576	22	13.5	0	0
FBtr0309577	108	15.5507	0	0
FBtr0309578	22	13.5	0	0
FBtr0309579	22	13.5	0	0
FBtr0309580	134	28.4734	1.14624	0.272368
FBtr0309581	22	13.5	0	0
FBtr0309582	22	13.5	0	0
FBtr0309583	103	14.1205	0	0
FBtr0309584	22	13.5	0	0
FBtr0309585	20	11.5	0	0
FBtr0309586	111	16.7489	0	0
FBtr0309587	21	12.5	0	0
FBtr0309588	112	17.1065	0	0
FBtr0309589	23	14.5	0	0
FBtr0309590	115	18.2654	2	0.740838
FBtr0309591	21	12.5	0	0
FBtr0309592	158	42.5993	0	0
FBtr0309593	24	15.5	0	0
FBtr0309594	22	13.5	0	0
FBtr0309595	119	20.1662	0	0
FBtr0309596	21	12.5	0	0
FBtr0309597	22	13.5	0	0
FBtr0309598	107	15.1904	0	0
FBtr0309599	22	13.5	0	0
FBtr0309600	22	13.5	0	0
FBtr0309604	68	10.7391	0	0
FBtr0309605	22	13.5	0	0
FBtr0309606	111	16.7489	0	0
FBtr0309607	22	13.5	0	0
FBtr0309608	59	12.0455	0	0
FBtr0309609	22	13.5	0	0
FBtr0309610	103	14.1205	0	0
FBtr0309611	22	13.5	0	0
FBtr0309612	105	14.7081	62	28.5205
FBtr0309613	21	12.5	0	0
FBtr0309614	23	14.5	0	0
FBtr0309615	77	9.89677	0	0
FBtr0309616	22	13.5	0	0
FBtr0309617	169	50.3862	0	0
FBtr0309618	22	13.5	0	0
FBtr0309619	22	13.5	0	0
FBtr0309620	124	22.5913	1	0.299488
FBtr0309621	24	15.5	0	0
FBtr0309622	23	14.5	0	0
FBtr0309623	151	38.244	0	0
FBtr0309624	21	12.5	0	0
FBtr0309625	22	13.5	0	0
FBtr0309626	101	13.5841	0	0
FBtr0309627	21	12.5	0	0
FBtr0309631	102	13.7651	0	0
FBtr0309632	22	13.5	0	0
FBtr0309633	22	13.5	0	0
FBtr0309634	150	37.598	0	0
FBtr0309635	21	12.5	0	0
FBtr0309636	23	14.5	0	0
FBtr0309637	87	10.6742	8	5.07079
FBtr0309638	21	12.5	0	0
FBtr0309639	22	13.5	0	0
FBtr0309640	147	35.8383	0	0
FBtr0309641	21	12.5	0	0
FBtr0309645	122	21.6389	0	0
FBtr0309646	23	14.5	0	0
FBtr0309647	21	12.5	0	0
FBtr0309648	91	11.609	6	3.49685
FBtr0309649	22	13.5	0	0
FBtr0309650	21	12.5	0	0
FBtr0309651	109	15.9319	0	0
FBtr0309652	22	13.5	0	0
FBtr0309653	22	13.5	0	0
FBtr0309654	99	12.8863	5	2.62522
FBtr0309655	21	12.5	0	0
FBtr0309656	22	13.5	0	0
FBtr0309657	109	15.9319	0	0
FBtr0309658	21	12.5	0	0
FBtr0309659	22	13.5	0	0
FBtr0309660	101	13.5841	0	0
FBtr0309661	22	13.5	0	0
FBtr0309662	22	13.5	0	0
FBtr0309663	129	25.2804	0	0
FBtr0309664	22	13.5	0	0
FBtr0309665	22	13.5	0	0
FBtr0309666	84	10.3947	0	0
FBtr0309667	22	13.5	0	0
FBtr0309668	21	12.5	0	0
FBtr0309672	55	17.087	0	0
FBtr0309673	24	15.5	0	0
FBtr0309674	109	15.9319	13.0434	5.5392
FBtr0309675	21	12.5	0	0
FBtr0309676	133	27.8148	128	31.1355
FBtr0309677	22	13.5	0	0
FBtr0309678	23	14.5	0	0
FBtr0309679	58	13.5	0	0
FBtr0309680	23	14.5	0	0
FBtr0309681	126	23.6315	0	0
FBtr0309682	23	14.5	0	0
FBtr0309683	21	12.5	0	0
FBtr0309684	117	19.1886	6	2.11558
FBtr0309685	22	13.5	0	0
FBtr0309686	23	14.5	0	0
FBtr0309687	105	14.7081	0	0
FBtr0309688	22	13.5	0	0
FBtr0309689	22	13.5	0	0
FBtr0309690	107	15.1904	0	0
FBtr0309691	20	11.5	0	0
FBtr0309692	22	13.5	0	0
FBtr0309693	122	21.6389	0	0
FBtr0309694	23	14.5	0	0
FBtr0309695	71	10.8487	0	0
FBtr0309696	22	13.5	0	0
FBtr0309697	132	27.1048	0	0
FBtr0309698	23	14.5	0	0
FBtr0309699	21	12.5	0	0
FBtr0309700	123	22.0856	0	0
FBtr0309701	25	16.5	0	0
FBtr0309702	22	13.5	0	0
FBtr0309703	106	14.8806	0	0
FBtr0309704	22	13.5	0	0
FBtr0309705	22	13.5	0	0
FBtr0309706	117	19.1886	0	0
FBtr0309707	22	13.5	0	0
FBtr0309708	22	13.5	0	0
FBtr0309709	94	12.0187	0	0
FBtr0309710	22	13.5	0	0
FBtr0309711	92	11.8637	0	0
FBtr0309712	22	13.5	0	0
FBtr0309713	22	13.5	0	0
FBtr0309714	60	12.2766	0	0
FBtr0309715	23	14.5	0	0
FBtr0309716	118	19.6502	0	0
FBtr0309717	25	16.5	0	0
